recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded
83517551,76561198053727184,130,40,1821,760,1744,1610265371,english,Easily one of the best games ive ever played. I would recommend this game to anyone who is a fan of Assassins Creed or Tomb Raider.,1609282066,1609282066,True,2,0,0.525862038135528564,0,True,False,False,,
83338891,76561197971296011,207,6,3058,2106,951,1609584449,english,"Overall ambience of the place is nice. With the mix of old and new technology  you will appreciate the exploring all the nooks and crannies in the world. 

Gameplay is smooth overall with lots of weapons to play with and different options on how to take down the machines.",1609110205,1609110205,True,1,0,0.525862038135528564,0,True,False,False,,
84220045,76561198065191496,50,2,4482,0,4482,1603224690,english,HZD was very enjoyable! Varied combat (plus often the ability to avoid it if preferred)  a good  solid story with some genuinely shocking twists and several likeable  memorable characters  including Aloy herself. My complaints are minor: it would have been nice to have space for all weapons on the quick wheel to save so much unnecessary swapping  and I would have liked the option to sleep through nights at a campfire rather than having permanent insomnia. (Not least because with f.lux filtering out blue light at real-life night time  the reddish tint of dawn/dusk and the dark of night made the game practically unplayable until morning.) Looking forward to the sequel  for sure.,1610026661,1610026661,True,2,0,0.525547444820404053,0,True,False,False,,
82497373,76561198027553683,50,6,2795,0,881,1608912948,english,Played this on PS4 but this PC version is much more satisfying,1608126294,1608126294,True,2,0,0.525280892848968506,0,True,False,False,,
83489158,76561198069516944,99,17,1420,894,884,1609903152,english,"Zero Dawn is an amazing game  and I want to thank Sony and Guerrilla Games for supporting this port to PC. Ever since this game released for the PS4  I always had the desire to play it  but never wanted to spend the money for a console. Granted  it took over 3 years for it to come to PC  but the fact that it did at all is nothing short of amazing. 

It's not a perfect port  however  as I still experience the occasional crash  but it seems well improved from when it was first released to PC  as they are continuing to release patches. Just don't expect to run the game with lower end hardware  as it's fairly taxing  even with a 2060 and a Ryzen 5 3600. I can run the game on high settings and usually consistently get over 60 FPS  if not reach my Vsync target of 75 fps. 

As for the game itself  I have to say I've been very invested in it since I started playing. I've been enjoying the story  and I really like Aloy as the protagonist. The combat is fun and can be very intense  but I do also appreciate the fact that stealth and setting traps is also a big part of the gameplay. Not to mention the world itself is beautiful and HUGE. I'm really looking forward to continuing the story and exploring the rest of the map  as right now at 14 hours in I haven't even explored half of the map yet  let alone the expansion.

I could definitely expand on this review  but for right now I just wanted to get a recommended review out since I'm enjoying it so much. Well worth the price for me.",1609258441,1609258441,True,3,0,0.525065958499908447,0,True,False,False,,
83777875,76561198015866783,216,17,1364,1143,683,1610187053,english,"Your run-of-the-mill Open World RPG  with some strong elements in enemy design and lore building.  The tropes of Sony ""western"" RPGs are strongly reflected in the game and it doesn't do anything revolutionary - it stays in the safe lane to deliver what it needs  and it pays off in a game that's easy to get into. 

Excellent Port overall - had no issues with running the game and playing with KBM. Some weird frame drops in some areas but nothing game breaking. On a i5 7600k and a 1080ti  I can achieve 60FPS 80% of the time on a 1600p Ultrawide. Settings set at Original (medium)  running Textures and Models on High  turning off motion blur and AA (unnecessary at higher resolutions).

I also run this on my second PC  which has an i5 8600k and a 1080  hooked to a 1080p projector. Runs on default Favour Quality (High) at mostly steady 60fps.

 In general  if you're like me and enjoy Open World RPGs  then this is a must get on a Sale. Games/series you would also enjoy would be Witcher 3  RDR2  Assassin's Creed  Tomb Raider  Batman  Middle-Earth  Fall Out 3 - 4  Elder Scrolls  Borderlands  Far Cry  Bioshock (less open)  Dishonored (less open).",1609553949,1609554727,True,3,0,0.524735093116760254,0,True,False,False,,
84178139,76561198260223406,51,3,4856,4856,3404,1610110561,english,khjgfjytdjyd,1609968220,1609968220,True,2,0,0.52398759126663208,0,True,False,False,,
84416609,76561198153435226,196,3,5619,1518,5619,1610266900,english,lance reddick,1610269410,1610269410,True,1,0,0.523809552192687988,1,True,False,False,,
84404352,76561197972470541,1436,18,2617,2617,2378,1610283102,english,Unequivocally  yes.   The environmental mapping is incredibly detailed  the story is engrossing  and the levels of difficulty are well thought out.,1610251195,1610251195,True,1,0,0.523809552192687988,0,True,False,False,,
84403963,76561198006022934,26,1,4377,4060,4316,1610287779,english,This game is amazing. It has all the aspects i expect when i buy a game. Its not overbearing on its controls or how to play the game. If your a strong player you can begin to use your different abilities to breeze the game even on the harder difficulties. If you've been looking for a game but are worried about the state of the gaming industry currently  have no fear because this game will give you that old sense of gaming your looking for.,1610250620,1610250620,True,1,0,0.523809552192687988,0,True,False,False,,
84369150,76561198286748476,93,10,221,221,221,1609948948,english,"very cool
",1610209787,1610209787,True,2,0,0.523809552192687988,0,True,False,False,,
84356865,76561198417477591,12,5,3301,3301,2661,1610282728,english,What a beautiful journey of Aloy..!!!!,1610196740,1610196740,True,2,0,0.523809552192687988,0,True,False,False,,
84320990,76561198392449495,47,4,2369,1874,2044,1610261145,english,good game,1610146558,1610146558,True,2,0,0.523809552192687988,0,True,False,False,,
84309074,76561198811527795,8,1,955,955,674,1610272828,english,nice game but how to finish optimiziing shader??,1610133640,1610133640,True,1,0,0.523809552192687988,0,True,False,False,,
84302668,76561198843159224,25,8,3381,3381,2464,1610264347,english,Didn't get this game on launch day when it came to steam because of reviews talking about stability issues so I waited a year for more patches to come out to see if those problems would be fixed. As of the time of review I haven't encountered any frame drops or hanging at all and this game looks and runs amazing on Ultra graphics (average of 60-80 fps with a free sync panel). The only time the game has crashed is when I had to glitch into All Mother Mountain to get the power cell I forgot and that's understandable considering you're not supposed to be able to reenter. This game is freaking amazing and if you're looking for an open world RPG with an immersive world and fun combat this is the game for you.,1610126982,1610127031,True,2,0,0.523809552192687988,0,True,False,False,,
84285202,76561197965396869,1615,150,916,916,870,1610154977,english,"Is this game perfect?  No.  Fun?  Yes.  Worth full price?  Yes  and that's coming from someone who almost always waits for a sale.. which I did but after the first hour I wished I hadn't waited because this game is fantastic.  You should probably just buy it.  Now.

Oh  you probably want a review  right?  Okay.

[b]Negatives.[/b]

Occasionally there's some stuttering  but it's been minor.  Rarely the game seems to freeze or pause for a fraction of a second.  It's only happened a couple times in 14 hours and hasn't really been a problem  it's just annoying.

Once in a while when using the scan ability the effects that usually pop up simply fail to appear.  It doesn't really affect gameplay and it always corrects itself in a few seconds  but it's like the game just forgets to render it once in a while.

There are a few little things that could be improved.  You collect a lot of loot but some has no use other than to sell to a trader but there is no ""sell all junk"" option.  You have to go through your inventory to find each of these items every time.  It's not a big deal but a sell all treasure/junk button would be nice.  Or just auto sell it because it's not used for anything else. 

A shader optimization starts every single time you boot up the game that takes an insanely long time.  It does speed up load times  but you don't have to wait for it and in my opinion it's not really worth waiting up to 10 minutes or more for it every time you start up the game.

I ran into one glitch where a small  weak enemy got stuck in a rock but I was still able to kill it when it moved to a certain spot.  Climbing and jumping doesn't quite work the way you'd expect all the time.  I've fallen a few times when it was clear that the character should have jumped on to a post  or other surface.  It's not always obvious what you can climb  and sometimes you can't climb some things that would actually be easier than some of the things you can climb.

[b]The good stuff.[/b]

Crafting is quick and easy  especially making ammo since you can craft it from the radial menu where you select weapons.

Looting doesn't take too long like it can in some games.  The looting animation is short  and there's a loot all button.

Combat is fun and there are a lot of ways to go about taking down enemies.  You can run in firing arrows and attacking with your spear or take a stealthy approach to pick off one enemy at a time.  You can use traps and distractions.  You can switch weapons quickly in combat and when switching weapons there is a a bullet time mechanic  time slows significantly when you bring up the radial weapon menu.  You can also unlock abilities that let you slow time while aiming ranged weapons in different situations such as while jumping  sliding  or simply aiming normally.  There are precision and area effect weapons  weapons and traps that burn  freeze  electrocute  or even rend more parts off some of the enemies.  Most weapons have multiple ammo types and swapping on the fly is quite easy.  It's easy to get overwhelmed if you aren't careful  but it's not too hard to get away from most enemies.

There's a decent size skill tree in the game and early on you can focus on gathering  melee  ranged combat  stealth takedowns  and a few other things.  As you level you get tougher but also get a point to spend on skills.  Higher tier skills cost more  and all skills above the first rank of skills have prerequisite skills.  It's possible to carry several types of weapons  armour  traps  and utility items such as healing and resistance potions early in the game and as you expand your storage space you can eventually carry a lot more.  This is important as you progress because different weapons and armour are better in some situations and against some enemies.

Overall the GUI is well made and easy to use.  The menu system works well and looks good.  The graphics  sound  music  animation  and overall look of the game is all great.  I notice little things here and there  like a few hairs out of place on the main character or the slight scar on one NPC's forehead  a character whose chin wrinkles as she speaks or another who tends to smile a lot.  These little things add a lot to the game.  The voice acting is generally good  too  and there is a lot of spoken dialogue.  So far I've found the story fairly interesting  if a tad predictable.

There are a lot of difficulty settings  and also aim assist that you can toggle  so if you just want to enjoy the story or want combat to be challenging (or nigh-impossible) then you can adjust it accordingly.

Horizon Zero Dawn is easily one of the best games I've played in the last few years and I  highly recommend it.",1610107608,1610110065,True,1,0,0.523809552192687988,0,True,False,False,,
84282009,76561198120578470,68,2,2139,2139,1443,1610217522,english,This is byfar the best game I have ever played in my life. Hands down. It's beautiful,1610103402,1610103402,True,1,0,0.523809552192687988,0,True,False,False,,
84213426,76561198087613027,28,9,1277,1277,864,1610188809,english,"!!!WARNING!!!WARNING!!!WARNING!!!WARNING!!! Remember in boss scenes to loot all non-boss characters first before looting the boss. Otherwise  the game will take control of your character  move you to a different scene  and you will loose all loot from unlooted bodies/chests/plants/objects on the ground. The game rewards you for searching for items everywhere  but steals your opportunities if you chat with a plot based NPC  loot a boss's body  or move forward to a quest destination. At least I don't have to worry about losing quest opportunities by not using all dialog options.

I am tired of games that find it ok to  take away your gear  take control of your character  leave you in the open to be attacked  forcefully move your character in a battle scene to be a open target  and otherwise work against you.

The character you play is slow  complains too much  is weak  cannot dodge attacks  rolls faster on the ground than she can run  her father is weak  the character is unrealistic  and the entire tribe claims to be about survival but is not. I don't believe in the philosophy of the tribe  am tired of the tribe ripping the player character a new hole  providing no support  showing no respect  and not even caring to live. The plot hole of the tribe surviving a full on tribal attack is apparently forced upon you as no one claimed to hide.

I love the mechanics  but must say one more thing. How can you not get annoyed with a NPC constantly yelling  ""I'm over here...over here...over here...come save me...someone come save me...I'm over here...I'm over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here..."" I find myself saving the game just so I can practice eliminating the annoying NPCs just to find they are invincible. The NPC yells and no creature/monster can see them. I stand on the same platform where the NPC was at  stand up  and creatures shoot at me. At the very least  can the NPC whisper or waive me down. The programmers treat the player as incompetent to play the game when they must give constant verbal notification of where the NPC is located. This has driven me angry at the game. If it was not for the great mechanics  I would have quit this story a long time ago.",1610018597,1610018694,True,2,0,0.523809552192687988,0,True,False,False,,
84142982,76561198103720822,139,10,3558,3040,3204,1610039696,english,I'm ''that person'' that doesn't really care about the story in a game  and i play a lot of games that have been mostly for story telling but totally ignored it and just fooling around doing my own thing. But HZD.. Oh my gosh YES! I love this game  i love the story  even tho it feels a little to much sometimes  but i loove it. It's beutiful nature  rich in story  a lot of things you can do. I've tried with a controler and with a keyboard and i like it with the keyboard controles better  it feels smoother somehow. But mostly I WANT MOOOORE!!! idk what more i want but i soo want to continue on the HZD story somehow with new locations  or a new map with new and more missions idk  i just love this game :3,1609934293,1609934293,True,1,0,0.523809552192687988,0,True,False,False,,
84135659,76561198025021817,244,11,5276,3087,5238,1609987873,english,This game is gorgeous! I have now beaten it on the PS4 and PC and will continue to play. My only wish is that the sequel be released on PC as well  the controls just feel better,1609925411,1609925411,True,1,0,0.523809552192687988,0,True,False,False,,
84113858,76561198264559321,518,7,907,907,713,1610230581,english,Most of my time so far has been spent killing turkeys  and other wildlife as well as the machines. A good 11 hours spent for sure.,1609894743,1609894743,True,1,1,0.523809552192687988,0,True,False,False,,
84104728,76561198850478129,25,1,1795,118,1795,1609604241,english,"Honestly has to be one of my favorite games ever. beautiful soundtrack  stunning visuals and immersive gameplay. fucking awsome game.

definitely worth it.",1609884524,1609884524,True,1,0,0.523809552192687988,0,True,False,False,,
84076664,76561199021428061,13,3,311,311,236,1609894021,english,good so far botw gameplay with a subnautica like story,1609859894,1609859894,True,2,0,0.523809552192687988,0,True,False,False,,
84007000,76561198392662536,19,1,1334,1334,710,1610288391,english,One of the best and the most satisfying game i have ever played.,1609783457,1609783457,True,2,0,0.523809552192687988,0,True,False,False,,
83998448,76561198041958849,49,1,8836,6958,7855,1609923950,english,"My mistake was I got this BEFORE Christmas  thus this game ruined my wife's Christmas time..... and my kids......and my in-laws.....and my parents. 130 hours in 2 weeks...... with a 50 hour a week job. Factor in sleep and ""family time"" and apparently  children need to eat more than once a day  the math clearly states  all my free time was spent on this game. 

Now to the game  open world  gorgeous feel and flow  I feel it is a MHW-BotW hybrid. You can progress how you like and you kill giant ancient death machines with primitive weapons and armor. The story is phenomenal. Compelling and original  I truly felt compelled to do everything to help everyone to max out my gear. It was a blast. The engagement options are endless  full stealth  full aggression  diversionary  traps  status effects  and even making the machines fight for you.  You'll fall in love with Aloy with her snarky ""don't mess with me attitude""  that's well justified  and her intelligence and compassion as you go through this story with her. HZD has a fan for life now with me. 

TLDR; if you classify yourself as a ""gamer"" you have heard of this game  you probably own this game  and if you do not  you need to. 

[END-OF-LINE]",1609776104,1609776104,True,1,0,0.523809552192687988,0,True,False,False,,
83994374,76561198002866956,300,4,513,513,239,1609960156,english,Graphics chug a little on the higher settings even with a powerful PC  so the game isn't optimised all that well as a port  fortunately the game still looks phenomenal on lower settings. Gameplay is clean and easy to understand-it's post apocalyptic Assassin's Creed meets Fern Gully-but it's well executed  with good characters  and a beautiful world. Can't really ask for more.,1609772567,1609772567,True,1,0,0.523809552192687988,0,True,False,False,,
83977235,76561198084742870,194,80,3647,1770,3647,1609707171,english,"[h1]Beautiful[/h1]

[i]Aesthetic (also esthetic or aesthetical or esthetical)  attractive  beauteous  bonny (also bonnie) [chiefly British]  comely  cute  drop-dead  fair  fetching  good  good-looking  goodly  gorgeous  handsome  knockout  likely  lovely  lovesome  pretty  ravishing  seemly  sightly  stunning  taking  well-favored  alluring  appealing  charming  cunning  delightful  engaging  fascinating  glamorous (also glamourous)  prepossessing  elegant  exquisite  glorious  Junoesque  magnificent  resplendent  splendid  statuesque  sublime  superb  desirable  dishy  dollish  foxy  hot  luscious  nubile  pulchritudinous  seductive  sexy  toothsome  arresting  eye-catching  flamboyant  flashy  glossy  showstopping  showy  slick  snazzy  splashy  striking  zingy.[/i]

[b]7.0[/b]",1609755420,1609755420,True,1,1,0.523809552192687988,0,True,False,False,,
83933812,76561198145440593,205,10,2185,2185,894,1610288875,english,Glad I can finally play this game. The story is good  gameplay isn't flawless but still good and I haven't had any crashes or bugs so far. Definitely recommend picking it up.,1609705169,1609705169,True,2,0,0.523809552192687988,0,True,False,False,,
83924029,76561198297523129,74,28,1377,1377,1332,1609705431,english,"10/10 Wish i could experience it again

This game is one of my favorite games as of late. The game has a great story of the Self-Destruction of the human race. The story of Aloy  The Machines And Project New Dawn  Was incredible.

Learning how to fight a thunderjaw for the first time was an incredible experience  There's even a couple machines i haven't discovered yet!

Cons:
- Not much gear  Theres ~5 weapon types but with different ammo types etc.
- Cutscenes can fall a bit flat  Facial expressions and Voice acting on some characters is weird
- The story can get a bit complex at times (Not some peoples Cup of tea)
- Some areas are really annoying to navigate",1609697249,1609697249,True,2,0,0.523809552192687988,0,True,False,False,,
83907115,76561198208178095,46,1,2850,2850,1449,1610146144,english,I heard about the game when it was first released and wathced a few videos about the game. And finaly it came to pc  so I had to try it out myself. I Really love this game  and it was definetly worth it. If you like free roaming open world games like Zelda botw and etc. this is a game for you.,1609683303,1609683303,True,1,0,0.523809552192687988,0,True,False,False,,
83902584,76561198328607568,174,25,4459,490,4359,1609685173,english,graphic & story : 10/10,1609679242,1609679242,True,1,0,0.523809552192687988,0,True,False,False,,
83894870,76561198147776619,99,17,2911,2911,283,1610288281,english,Great game wanted to try it for so long since it launched on playstation4. Tried it and loved it.,1609671575,1609671575,True,2,0,0.523809552192687988,0,True,False,False,,
83867724,76561198393982002,13,3,2888,2140,2785,1610005473,english,Very fun game. The story is amazing and everything. I haven't encountered a single bug and I've even completed most of the game. The graphics are absolutely amazing as well.,1609640174,1609640174,True,2,0,0.523809552192687988,0,True,False,False,,
83864575,76561198273029019,55,2,3381,3381,1364,1610235593,english,love this shiz. Highly recommend for RPG lovers  Beautiful game. Like the story so far. boop beep,1609636899,1609636899,True,1,0,0.523809552192687988,0,True,False,False,,
83837696,76561198018987206,131,1,1958,1958,892,1610126586,english,Very original concept - some of the controls are a little clunky but otherwise quite enjoyable!,1609613411,1609613411,True,1,0,0.523809552192687988,0,True,False,False,,
83794344,76561197970285770,85,4,4854,4339,4854,1609561868,english,"I´m usually sceptical with Console Ports so I waited for sale on this one. But this is solid port  no technical Issues with up to date hardware.

The controls are taken over pretty good and you can play with mouse and keyboard  but you cannot hide the face that the whole game was build upon playing with a Controller. So the gameplay  inventory and combat mechanic are feeling a little bit uncomfortably when playing with mouse and keyboard. Also you cannot assign hotkeys to your quickslot so you have to cycle through them in combat which is very bad in fast pasted action.

The Game itself is great. Story and Characters are great  Sound is great  the World looks amazing. The open Map gives you enough quests and things to find or to collect. The game understands to give you enough highquality content without getting to repetative or annoying. It is just the right amount of everything before you would get bored. So thumbs up for keeping the balance and keeping things interesting.

The Monster fights and combats can be pretty though  but would be a lot of easier with better controls. Sometimes you just stuck in animations  dont find the right weapon or item in time  get stuck on some environment prop. Also some weapons seem pretty redundant to me. 

All in all  this is a very good game. If they work on the controls and inventory a bit this could be an outstanding game.

It took me around 80h on very Hard to get trough including DLC on hard difficulty.",1609572878,1609572878,True,1,0,0.523809552192687988,0,True,False,False,,
83793227,76561198885703100,23,3,3133,3133,3133,1610221054,english,"This game is beautiful.  It's visually coherent in a way that makes it feel like a real world  rather than another Far Cry essentially.  The controls are very fluid  and they simply work - and the story so far is interesting.  I would highly recommend this game to anyone looking for a beautifully rendered open world experience.

After finishing the game (and the expansion) I can also say that the difficulty scales quite nicely.  I never felt like the game was too easy  even maxed out at level 60 with all skills  the best weapons  the best armor  etc etc.  Every encounter still required me to remember where weak points were  to shoot with precision  and to use the right elemental attacks if possible.  I was still encouraged to use stealth  and it never got old.  This is about as flawless as an open sandbox game can be...unlike Assassin's Creed Odyssey  which was just genuinely boring.

Aloy reacts with such clear responsivity to the controls that it's a pleasure to just watch her climb  explore  shoot  etc.  The graphics are phenomenal and I honestly can't recommend this game enough.",1609571488,1610221178,True,1,0,0.523809552192687988,0,True,False,False,,
83788750,76561198339823091,46,5,4396,4396,1676,1610202036,english,"It is a great game  The pc port is a little rough around the edges but with a few adjustments is works well. I enjoyed the main story and the mechanics of the game are easy to understand.
I did NOT like that the game has to ""take"" you back to before you complete the final mission. I think that is just tacky. There is so much potential put it feels almost pointless in ""beating"" this game. 
Overall It took me a little over 16 hours in game to complete the final mission. I don't see myself putting much more into it. 
PS. I haven't decided if I am going to play the dlc yet.",1609566196,1609566196,True,1,0,0.523809552192687988,0,True,False,False,,
83767927,76561198114713410,175,60,3348,1730,2981,1610176551,english,"An actual good game  that looks good  has a good story & fun gameplay.

Port more good PS exclusives over  i've had it with the rebranded  bland sanitized garbage that people consider games nowadays.",1609543409,1609543409,True,2,0,0.523809552192687988,0,True,False,False,,
83717071,76561197975937451,81,6,4746,3157,3887,1609638094,english,best gaming experience in years,1609495438,1609495438,True,1,0,0.523809552192687988,0,True,False,False,,
83708500,76561198090591917,40,1,1001,616,822,1609494633,english,Great story  rich world  epic scenery  awesome juxtaposition between tech and wilds = very worthwhile RPG.,1609484100,1609484100,True,2,0,0.523809552192687988,0,True,False,False,,
83652091,76561197995982940,750,44,546,480,426,1609798437,english,Great story  music  graphics and game play  would 100% recommend it to anyone  although there a few performance issues  they are not game breaking or take away from the immersion at all.,1609422931,1609422931,True,1,0,0.523809552192687988,0,True,False,False,,
83641763,76561198297631069,11,4,1337,465,1337,1609368873,english,"Tonight  I want to give it all to you
In the darkness  there's so much I want to do
And tonight  I want you to be my feet
'Cause girl  I was made for you
And girl  you were made for me
I was made for lovin' you  Aloy
You were made for lovin' me
And I can't get enough of you  Aloy
Can you get enough of me?
Tonight  I want to see it throw your eyes
Feel the magic  there's something that drives me wild
And tonight  we're gonna make it all come true.

(I was made for lovin' Horizon Zero Dawn - Pestefarienne d'après Kiss  2020)",1609412073,1609525677,True,1,0,0.523809552192687988,0,True,False,False,,
83621319,76561198148198886,127,11,167,167,52,1609448624,english,I am intrigued.,1609386480,1609386480,True,1,2,0.523809552192687988,1,True,False,False,,
83617960,76561197993504615,497,13,2371,2371,864,1609805888,english,"This game was one of those few where I actually thought about getting a Playstation. I know I am more of a mouse & keyboard player so I waited and hoped for Horizon Zero Dawn to come out on PC.

I am completely hooked on this game. There is so much I love about this game. Great story  gameplay has so many cool features already and I'm only level 18. The robot designs are just awesome  and hunting them is super fun.

I think the only minor con I can think of so far is that the graphics settings was set a bit too high for my Nvidia 1080 so the cool intro sequence was a bit laggy running it at 1440p.

So far this is a clear 5/5 must play!",1609382698,1609382698,True,1,0,0.523809552192687988,0,True,False,False,,
83578604,76561198280956108,65,6,2878,2408,1250,1610269808,english,I'm loving this game in spite of the random FPS drops  I hope they'll fix it. Story is good! Photo mode usually stalls my play time because of the sceneries! They're so gorgeous!!!,1609346917,1609346917,True,1,0,0.523809552192687988,0,True,False,False,,
83576578,76561198029974822,273,3,6868,6868,1527,1610241944,english,"It plays much like an Assassin's Creed game but with much more interesting backdrop  particularly visually.  The mechanized animals are truly inspired and the combat can become chaotic  in a good way  quite quickly.

Solid story telling and voice acting are a plus that help keep players engaged.  I didn't think that would be the case initially but that changed quickly with a massive gut-punch at the end of the prologue.

Highly recommend.",1609345179,1609345179,True,1,0,0.523809552192687988,0,True,False,False,,
83555587,76561198275109251,75,16,2582,2582,380,1610282869,english,Yup!,1609325015,1609325015,True,1,0,0.523809552192687988,0,True,False,False,,
83546772,76561198094036149,74,2,561,163,561,1609197289,english,Love the story love the game play. it was hard to close the game and go to sleep i didnt want to stop playing,1609314176,1609314176,True,1,0,0.523809552192687988,0,True,False,False,,
83536211,76561198091106720,58,6,2076,1516,1509,1609644983,english,This is the first game in years where I was captivated by the story and couldn't wait to see where it would take me. The world is absolutely stunning  combat is engaging  and the plot is gripping. The audio files and written notes you find along the way greatly add to the background of the game  and it reminded me of Bioshock's recordings. It's rare to find a game of this size that can carry a well-written main plot for 20+ hours. Highly recommended  and I don't say that often.,1609301533,1609301572,True,1,0,0.523809552192687988,0,True,False,False,,
83535422,76561198130300902,71,4,2748,1874,2609,1609896055,english,e,1609300577,1609300577,True,1,0,0.523809552192687988,0,True,False,False,,
83519546,76561198132693876,50,4,2006,1744,1005,1610112912,english,"Played it on the PS4 on release; loved it.
Playing it on PC; also loving it.",1609283896,1609283896,True,2,0,0.523809552192687988,0,True,False,False,,
83429679,76561197995840552,1193,99,2383,2373,10,1609802354,english,"I bought this game first on ps4 on release without knowing much at all about it. It became one of my best game experiences.

Alltough the psport was really bad on steam release  it has gotten very much improved now.

And now you can enjoy one of the best games made on way much higher fps than ps4 can provide. That is a really good reason to go for that 100% achievement rate all over again",1609196322,1609196322,True,1,0,0.523809552192687988,0,True,False,False,,
83363450,76561198250728594,16,1,1495,1495,1120,1609715893,english,"Just wanted to say if you are having the error that wont allow you to start the game. Its the one that says it cant save the game and to make sure permissions for documents is on (even when already on)  try seeing if there is a folder for HZD and if so move it (or make copy of) into the my games folder. Worked for me anyway 0 crashes.

   As for the game itself they did a really nice job. They combined the best things of quite a few games that i have played in the past and then added more.The world is gorgeous great looking graphics. This  as well as the atmosphere  feels like Assassins Creed and Skyrim with a bit of The Witcher in my opinion. Movement (especially mount riding and climbing) as well as Melee attacks feel a lot like Assassins Creed. (with some fun additions)... Bow Combat is Similar to The Witcher and Warframes (Slow mow while falling or jumping.) Very awesome and handy. The optional prep with focus such as marking all the enemies so you can keep track of them in cobat feels kinda like using binoculars in Ghost Recon: Wildlands. As for the Crafting it is very simple yet crucial  so you will have arrows and potions and such. (Reminds me a lot of Farcry New Dawn  materials are pretty balanced with the need to use them i really dont have too much of anything yet. The Story is great so far but in a sad and frustrating way. I haven't finished yet (i like to mess around quited a bit so it takes longer haha) but I might edit this after I do) Definitely recommend!",1609135445,1609292359,True,1,0,0.523809552192687988,0,True,False,False,,
83357269,76561198068164740,19,5,457,329,271,1610223834,english,It's got a really good feel to it. I have not yet have it to crash  but I have read the reviews about it  so I would say I am blessed. Basically  my friends told me it was like tomb raider  which I have never played  but what I consider similar in play-style is like.. assassin's creed  or maybe even something like.. Well I don't know  it's like assassin's creed to me. But different. I mean there is the element of stealth that you have to have in order to kind of survive to get around the world  like sneaking so you don't use up all of your medicine pouch  which can be a pain in the butt to refill. But then there has been one straight up fight with like a mini-boss and a semi-boss  not sure what an actual boss looks like in this game. The first one is like.. it will wreck your crap if you don't kill it stealthily  the second one  there is no stealth in order to win  it's a straight up fight  and you gotta dodge roll  and run  until you can get some shots on it. Overall  I would rate it a 8/10 as far as gameplay and mechanics  but story-telling it is like a 9/10  I would give it a 10  but like sometimes when it is telling the story it doesn't explain some things  and if you gives you a lot of options for speech  and I would really recommend using them to get the whole picture of the story. The environment and idea of the world to me is 10/10  very original  very fun  very immersive  beautifully designed  and graphics are breathtaking. Would reccomend this game to friends.,1609128351,1609128351,True,1,0,0.523809552192687988,0,True,False,False,,
83336605,76561197966953843,422,8,2655,2047,715,1610270244,english,Killing giant mechanical beasts with a bow and arrow  to harvest their juicy innards to make new stuff? Awesome. Plot is good.,1609108224,1609108224,True,1,0,0.523809552192687988,0,True,False,False,,
83332840,76561198100293293,272,2,625,0,625,1598914987,english,this game made me rock solid.,1609105234,1609105234,True,1,1,0.523809552192687988,0,True,False,False,,
83293218,76561198366295609,78,19,5256,4598,559,1609641698,english,top 10 favorite game,1609073542,1609073542,True,1,0,0.523809552192687988,0,True,False,False,,
83283861,76561199059936148,46,1,3605,1117,2300,1609637016,english,GOOD game good story easy to play,1609064835,1609064835,True,1,0,0.523809552192687988,0,True,False,False,,
83273120,76561198305084911,29,2,4824,0,4824,1609052512,english,I'm genuinely so sad that I've finished this game--and by finish I mean FINISHED. I did every possible thing. Collected all the items  did every quest  every triumph (except play it again). I've never really enjoyed previous story driven games before  but when I tried HZD I decided to let myself play on easy and that made all the difference: I could actually enjoy the story instead of just struggle with the combat. And I LOVED it! The characters  the world  the combat  the story  and ALOY! I love it so much. Thank you for this game.,1609053171,1609053171,True,1,0,0.523809552192687988,0,True,False,False,,
83266473,76561197994118711,71,2,13625,0,13625,1606747807,english,play all the story line.  I mean all .,1609045842,1609045842,True,1,0,0.523809552192687988,0,True,False,False,,
